product_id,product_name,review_content,rating,trust_score,vader_compound,category
B08497Z1MQ,"HP M270 Backlit USB Wired Gaming Mouse with 6 Buttons, 4-Speed Customizable 2400 DPI, Ergonomic Design, Breathing LED Lighting, Metal Scroll Wheel, Lightweighted / 3 Years Warranty (7ZZ87AA), Black","it has a good grip and a good handling, smooth chalta hain aur speed changing button se mast se speed change hoti hain. only thing i am worried is that the cord will damage with wear and tear.,Very awesome and smooth to use, very helpful while gaming .,Good,Looking for gaming 😏,Actualy performance is awesome ..but its build quality is very worst .. plastic which is use in left and right click buttons has highly chance of breaking.... So this product not satisfied me,Nice gaming Mouse from HP in the price range. Thank you Amazon for the fast delivery.,,👍🤗",4.3,52.773069681974164,0.8875,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice
B09XJ5LD6L,"Samsung Galaxy M53 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 108MP | sAmoled+ 120Hz | 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately","Below is the experience so far.1. Received a defective product. Battery was getting drained out in few hours, wifi kept getting disconnected and almost every app was giving trouble,  including Google maps. (Location was not getting captured)2. Tried to return it on the 8th day of purchase after running into issues with every app I open. (tried on 7th night as well, but phone froze and was not able to even switch off and restart the mobile - Amazon app was in this phone. Used another phone to check how to force reboot next morning and switched on the mobile)3. Amazon said return window is closed on 7th night and now I need to call Samsung customer care directly for replacement.4. Called Samsung customer care and they tried to check the phone remotely - couldnt identify the issue.5. Informed I will have to visit the Samsung service center to figure out the issue6. First visit to center, they did a software update (3 week old phone now - not sure what update would be pending) and returned the phone saying we will see if issue persist for one more week. They also whipped out the entire apps in the phone.7. Faced issues the very same evening, lived with it for one more day and went back next morning.8. Second visit, they identified that both motherboard and battery had manufacturing defect and will have to be replaced.9. I requested for a phone replacement and they told me their policy doesn't allow them to replace the device and can only replace the mother board and battery, which was defective11. They told me I will have to contact Samsung customer case number again if I want a product replacement as they don't have the authority for that.10. Called customer care number again, and they inform me I have to contact Amazon for product replacement as Amazon was the seller.So back to step 3. Will have to see how many more hoops need to be jumped to reach the end , If I manage to reach there.Update :11. All customer care said they can't replace the phone. So surrendered to defeat and gave the phone back to samsung customer care center for battery and mother board replacement. They gave back the phone next day saying parts are replaced. Again, whipped out of the apps which I had downloaded and logged in again.12. I checked the phone from the center itself before taking it back and I figured the problem still persist (battery was draining out by the minute). I showed it to them. They told me it's a new battery and will take some time to stabilize. They also asked me to buy a super fast charger, while i bought from them to not take chances. They asked me to check for 2 days and confirm. Used for 2 days. Same situation. No improvement.13. Went back to them again. They checked and said they will forward it to technical team for checking now.14. Technical team checked the device and said there was a software issue for few products in this version and then will need a 4 days to correct it since they are still working on the software update to correct this. I have no idea how this product passed the quality test if all these statements which they are making are true.15. By this time samsung customer care has used the phone for more days than me since buying the device and they have identified hardware issue and software issue in the product, but still refuse to give the money back and take back the product inspite of repeated requests.15. They kept the phone for 5 days and returned saying everything is fixed.16. Phone started functioning normally finally but I was sick and tired of the experience.17. I called the samsung corporate customer care narating the the whole series of event and asking for refund. They refused with all their might and said ""phone is working now"". During the process I also figured out that the customer care center who kept the phone for 5 days for repair dint even create a registered complaint or a job code while holding the phone for 5 days. I officially registered a complaint. But still no luck of returning the phone.Update on Nov 30th.18. I was traveling and outside the country. On Nov 21st while using the phone and with 70% charge left screen went off and stared showing grid lines like some TV from 1980's. Tried switching of the Mobile and restarting multiple times. No luck. Still grid lines. My flight bookings, hotel bookings and everything one can think of, was in the mobile and my 3 month old phone is not responding to anything possible. Friend thankfully had a spare mobile and i used that phone till I completed the trip.19. Reached back in town yesterday and my first act is to visit samsung customer care center. (Nov 30th.) Am writing this update sitting at the customer care center. They mentioned ""patch issue. Software update dint happen"" . At this point, I know they are just speaking rubbish to engage the customer and just delay the situation. No 3 month old phone's screen will stop responding because of software update missing. They are opening the phone again to operate it, after again refusing my request for money refund.,Its really good smartphone in its range packed with features. And brand like Samsung never fails to amuse with what they deliver at a given price point. I still give it a 3.7 stars as battery 🔋 could be better. It also looses a point for not including a charger.,Phone looks are good. The charging speed is ultra slow even with the fast charger 25W original. Also camera quality is not even like 32 MP, total lied about 108 MP. Samsung UI is not very friendly and easy. Other brands have better and smoother UI.,Phone is very sleek, bought brown shade which looks much premium in hand at what it actually is....... Good budget model phone,you can not deny brand ,sumsung is a brand .overall good product for long use.,Good worck,Charger should have been part of it. But product looks good,Pricewise a little overpriced.Some of the cons are: a little rigid fingerprint sensor, after 2 months of use, i frequently encounter a lag when unlocking the phone, battery life not up to the mark, struggles to go the entire day even with regular use, no 3.5 mm jack, and a buggy BT.Pros: a very good camera, excellent screen, superb sound quality.If you somehow get this for below 18k, then go for it or else there are better options available.",3.9,72.94096289747343,0.9974,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
B09XHXXCFH,"AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, LED Display, Black","I used it to make pulao and curry. It is eqsy to clean and easy to use. A temperature regulator would have been more useful  for certain cases.,Nice and satisfactory product.,It's vary handy and kitchen friendly. The price is also reasonable.,It is value for money. Suitable for 2-3 members.,Beautiful design, functionality, appearance, rice pot and accessories - value for money.I use the same for rice cooking.,A great utility product, but very small,To make biriyani,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/710JbPDG48L._SY88.jpg",4.1,56.571132363175025,0.9077,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers
B07PR1CL3S,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)","Best budget headphones. I'm procured this headphones in 2021and now is 2023 when I'm writing. It has some prominent problems first is head adjustments get losse after 1 year and after one and half year cushions get also strat rip off thereof  third initally battery was awesome i remember that I used to use my headphone 2 week in singal charge even whereas It always left connected over the night and start useing after wake up. It's my  tendency, I don't endow rest to devices notwithstanding this it's is still alive and working as before but now it works 1 week in singal charge.,,It's a good product but now days many brands offer better than this at tha price range.,It's a nice product. Mic quality is also good. Battery back up is good.,Best part of the headphone is the battery backup..its huge.i love this product,but if it built to be a overhead,Thank you boult,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/61D4cZxo9aL._SY88.jpg,Good Product of boAt",4.1,63.13616782321294,0.9814,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear"
B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),"[Updated]  Overall you really get what you pay for. They serve the purpose of a decent pair of tws for basic quality calls and music listening. Main problem I noticed was with the pairing and connection strength as they routinely lose signal for no apparent reason. Once or twice I had issue of only one of the buds getting paired and had to reset the other one to get it paired.If you have paired these to one device and try to pair to another one without disconnecting from first it simply doesn't work. This is starting to get annoying but maybe I'll get used to it. We'll see.----------------------------------------------------------This is just day 1 review of these. Got them for Rs 898 on some offer on Amazon. I'll post updates later on. Hope this is helpful for anyone interested.Package : The packaging is quite decent for such a low price. Comes with the tws earphones fitted with medium earplugs fitted inside the case. Also included are a very short USB c cable and two additional earplugs - small and large. Package includes some Noise stickers and a pretty good user manual and warranty instruction card.Build : was immediately dissapointed with the plastic case as the lid was rattling and not confidence boosting. Will use it for a while to see if my worries are unfounded. The earphones themselves are rather sturdy feeling in hand. They fit very snuggly into the case and there is no evident feel of them coming lose or rattling within the case.Comfort : This is very subjective and each ear is different. It's one of the reaonss I wanted to get a cheap tws to see if I'm OK with the form factor for long hours. The prefitted medium size earplugs were not comfortable so I switched to the small size ones. And after about 20 mins I forgot I was even wearing them. The earbuds are very lightweight owing to the plastic build but upside is that they don't cause any strain even after an hour of continuous use. One thing to note is that if you have ""Gandhi"" ears then the fit might be a little awkward - I should know. My ears covered the touch areas of the buds so I had to fiddle around a bit if I wanted to do any of the touch actions. YMMV.Sound quality : I liked them. I'm no audiophile but they have decent volume and satisfactory levels of bass and separation. I tried my usual test at https://youtu.be/J0a2Prc_MQo and they fared quite well. The treble maxes out at 15khz post which you hear nothing at all but this is to be expected at the price point. There was noticeable vibrations creeping in at below 30hz but the L and R drivers seem to be matched well and all of the panning tests were quite decent. I feel this definitely punches above its price point.Call quality : In a low to no outside noise environment the microphones were very good. There was no lag and the person on the other side said my voice was very clear. But things take a steep fall as soon as little noise is present and you start sounding like you're inside a well. Seems the mics can't figure out how to filter out your voice so they end up trashing the call quality. Overall you get what you pay for here.Range : max I got was around 5m. Not sure how they tested and got 10m as advertised. Any disruptions like a wall will simply break the connection but they connected back automatically every time so far so I guess that's passable.Pairing :------ UPDATE on 12th Aug 2022  - - - - - -Major issue here is that if already paired to a device like a laptop they simply are unable to be paired to another device like your phone. You have to unpair from the first device and then try to pair again. Had issues like only one of the buds pairing as well.Have to fiddle around to get it to work and is not convenient.---------------I don't have a phone to test the fast pair features - Actually I'm not even sure these support it. Anyway, the earphones go into pairing mode as soon as you remove them from the case and I was able to pair with no problems on multiple phones. They will auto pair post this initial setup to previously paired devices. I could not find any way to control the pairing mode though. You have to live with what it comes with as there is no app or anything to control what it does. They switch off pairing mode once you put them in the case so hopefully that means the battery would be saved a little.Battery life : Way too early to tell anything. Will share my experience post one week and one month. But they came around 80% charged in the box and I have stated to charge the case - Box says it will take 2hrs to fully charge it and there are basic indicators like a flashing red led for charging which turns solid red once done. The earphones also have LEDs that blink red & white to indicate pairing, low battery etc.Sync issues : None so far. But have seen many such reports and reviews wherein the L and R earphones seem to go out of sync on similar low price TWSes. So will see if I face any such problems.These are the primary areas that I am concerned with while evaluating any TWS so will share how my experience is after a while. So far I'm happy with them.,Hi, My name is Akshay.I used this product and this is very good in sound and valuable money.good in calling also.everything is perfect.,Good Sound Quality...,Buds are very good Quality. With great noise cancellation feature.,When we received this order box is already opened like this.I was not expected at all.,what i don't like is the earpads, sometime it came out don't know the reason even i tried different fits. Rest is great.,Amazing sound,It is the best choice for the product",3.8,73.43873530797957,0.9976,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
B09MDCZJXS,"Wings Phantom Pro Earphones Gaming Earbuds with LED Battery Indicator, 50ms Low Latency, Bluetooth 5.3, 40 Hours Playtime, MEMs Mic, IPX4 Resist, 12mm Driver, 500mah case, Headphones, (Black TWS)","1.build quality is very good2.sound quality is good3.comfortable to wear4.it is ok for calls but other person will hear your voice very heavy and sound like old radio or something5.in this price range its a very good earbuds,Can't find better than this under 1KBEST IN THIS PRICE RANGE !!,,Vry nice one of this range  ..,All over best earbuds . In this price range:)I m really happy 😊,I love to this product,This product is really good as for the money, sensor is good, lights look cool, bass is good, battery backup is also good. Best thing is its Bluetooth connectivity which is super fast. Only limitation is that it connects to only 1 device at a time. Highly Recommended.,",3.8,64.98145020758169,0.9962,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets
B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12","I have been using this phone for two months. According to the price range, the battery backup and screen quality of the phone are good. According to this range, the camera is also fine. If we look at the performance, then it is not useless at all, but it is okay. I did not face any problem in calling. The phone starts lagging a lot while browsing or using shopping apps. If I give my opinion then this phone is good for parents.... If you want to buy this phone, then you should compare it with Poco C31, for now there is not much difference in the price.,All is well but sim slot 🎰 damage,It is a very good phone on this price range. Good to use in day today life use.,Hi,A good budget phone,I bought this for office use. Has good battery life. And basic features of android work fine. However, I noticed later that this is actually Android 12 Go Edition. I don't mind using it. But some features are missing (which most people might not use).  Better than Nokia c01 which has Android 11 Go Edition, and on website there is not mention of any update. So, on a budget of 6k you can definitely but this one.,Nice features, budget phone.,I like this product 😍",4.0,63.59643344192756,0.9849,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
B09M869Z5V,Portronics MPORT 31C 4-in-1 USB Hub (Type C to 4 USB-A Ports) with Fast Data Transfer,"It is very good. Product Quality is decent but the only problem I m facing is that is incompatible with with my Tablet and My Mobile Phone.If it was Compatible it would be great and Sometimes it Just keep Disconnecting from the device. I don't know if it's my device or its the product anyways it's a good product to have all times.,Connecting pin was a bit tight to insert to my Macbook. Getting it for 399 from this brand is what made me order this. Go for it if you work only with usb devices. You can access 4 devices at a time but not sure about the speed while switchinf the windows. For now its quite okay to browse the files when one pen drive is connected.,USB port is somewhat not easy to plug. When connected to laptop its hard to remove it smoothly.,Served the purpose and delivered as marketed,I bought it for ₹451Overall 8/1010/10 Build- Sturdy and premium no doubt7/10 Functionality- 1 USB 3.0 Port (side one) & 3 USB 2.0(front 3)- My SSD gave 330ish MB/s Read/Write(seq) on the 3.0 Port (less for random read-write)- Same SSD gave 50ish(max) MB/s Read/Write(seq) on the 2.0 PortEven tho for me it is ok, they could've provided us with more high-speed ports(3.0),Cord is too short and price too high!,Bought this to use for connecting Mouse and Keyboard to my MacBook and have been using this for the last 6 months. Before buying this, i looked at multiple products at various price ranges. Finally, chose this product as this offers the brand assurance and is way cheaper compared to similar items from other reliable brands. So far, working really well 🙂,nice way to use usb-a devices on macbook air m2 in a cheap price",4.2,61.025672427572296,0.9189,Computers&Accessories|Accessories&Peripherals|USBHubs
B00DJ5N9VK,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),"Torn packing.dekhne me product used lg rha tha,I bought this color pen set for the first time and absolutely loved it. What I like the most is how easy is to keep because of the connector. The color options are neatly wide, and I like it. I would say though it's not very smooth of you use it for color filling, it does get smudge if you double coat it. So, there you have to be careful and also you can't order just one, it has to be two set minimum to be delivered. Thats the drawback. Otherwise, it's good overall.,Eays to use for kids above 6 years,simply good,The connectors provided help to keep all the pens together. These are fine tipped pens and hence can be used for mandala designs. Just remember not to overlap and colour as this may leave a smudge.,Colour pay off is good....In this price great product,It's good for beginnersThe best part about these are that they can connect so they are easy to carry them.,Good buy for the price during discount. Not used it yet as it's for my niece.",4.3,65.24553924883185,0.9867,Toys&Games|Arts&Crafts|Drawing&PaintingSupplies|ColouringPens&Markers
B0BPBG712X,"Portable, Handy Compact Plug-in Portable Digital Electric Heater Fan Wall-Outlet Handy Air Warmer Blower Adjustable Timer Digital Display Heater for Home/Office/Camper (Black, 400 Watts)","I m using  this for my personal  room,Nice product for winter season,Good product and price,This device is febulous.,The handy heater is good for student.I brought specially for study I am happy,I am using for my room and giving proper heat but takes time to increase overall room temperature.  value for money portable heater can be used anywhere.,It is handy easy to carry good heater no extra wire directly fit into the socket.,I loved this product. It's smaller in size, portable, easy to use and most importantly doesn't consume much power.",4.4,60.143999222181044,0.9841,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters"
B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black","It's been only 10 days and used it to transfer 64gb for now.. so i have not used it enough..i would update this after some days.. my relative bought seagate onetouch (Its best competitor) so i would compare it with it..**SPEED**Multiple Photos (32gb): Got 105 mbps max but 95 consistent..Single file(4.2gb):Got 117mbps max and it was more or less consistent..The onetouch reached 133mbps for multiple big files.. didnt check it further..**BUILD**It is very sleek and lightweight.. for sure.. but it does not feel very premium.. it is plastic all around.. you can definitely feel the vibration of the platters while file transfer..the onetouch was very premium feeling..metal and plastic body.. and i could feel its vibrations.. but it was much less than passport.. ( the passport is slimmer and shorter than onetouch ... maybe thats why..**SOFTWARE**My experience has not been much good.. i could not register my product for some days.. the screen got white and did not show anything.. there is no free backup software.. you are asked to backup on gdrive, dropbox or onedrive.. no recovey tool included.. i think it is a paid service ..not sure about the last one..cant say about the software experience on onetouch.. didnt see it.. but it includes 3 months adobe cc if you are into this..**RELIABILITY**Now the big part.. This is the only reason  i bought this one.. otherwise i would no doubt go for the onetouch.. seagate drives tend to fail twice as much as wd drives.. so i could not take risk.. many claim seagate has now learnt from their mistake and d is falling behind by staying in the top spot.. cant say about the first sentence, but quite sure about the second..**MISC**Came with no bubble wrap.. only a plastic tray which was maybe well enough..cable could be a bit better..onetouch's one had grip for pulling it out and seemed better..Has fine texture on body so no fingerprint..onetouch and this one both are same price.. you can go for anyone of these..Sorry for the long review.. But i wanted to tell the buyers the complete story.. would update my review later..,Amzon realy amzing service... If not discount but amzon not provide fake! so i like to buy Amzon product.. 5TB WD Hard Drive Amazing,I am extremely satisfied with my purchase. The HDD is compact and lightweight, making it easy to carry around with me. It is also very easy to use - all I had to do was plug it in and it was ready to go.The 2TB of storage space is more than enough for my needs, and it is a great way to store and back up all of my important data. The HDD is also very fast, which makes transferring files a breeze.Overall, I am extremely happy with my purchase of this 2TB external HDD. It is a reliable and convenient to store and back up my data, and I would highly recommend it to anyone in need of additional storage space.,,Good quality,Happy with this product. Very nice. Do not forget to buy its case separately.,Product is good,It heats up quickly.",4.4,70.48469752247226,0.9956,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks
B09FHHTL8L,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,"Only one pump works and the other one stopped working. Waste of money!,Good 👍,Not value for money, material is very weak. For same cost you will get 4 bottles in the local stores,Product is good, worth for money and easy to use,Does not give a fine mist but a stream of small droplets. I believe it's good if you want something in this range,Good quality. Fine mist spray.,Good, little pricey...,The spray function is good, but bottles are not quality product. Very thin will break very quickly",4.1,54.00329840243728,0.899,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|IroningAccessories|SprayBottles
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)","Had used Ptron earphones earlier. So wanted to tried this one. And it's good,Newly purchased. Not yet used. But looks good and worth for money,Charging well but build quality could be better,Quite nice,this product working fine....,Ok ok,Good Purchase for 300 Rs , its has 1 type C and 2 Regular Ports for Charging with Good Speed and Also Looks Good,While it's priced very economical the built quality could have been better given the brand",4.0,56.00218824743314,0.9481,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers
B097ZQTDVZ,7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 50P8 65P8 40S6500 43S6500FS 49S6800FS 49S6800 49S6510FS(Without Voice Function/Google Assistant and Non-Bluetooth remote),"Just got delivered, there’s lag in remote, it takes like 2-3 secs after pressing the remote key.Like I said, when you can’t find the original remote to buy this can be handy.,No voice communication,It is acceptable for the price ( INR 399 )  , works as intended , however buttons require additional force as it's hard.,The best thing about the remote is , obviously, that it worked. No problems, just put in the batteries(which, honestly, should have been included) and it worked. The flip side is that the fit and finish is atrocious. It's so badly finished, that when i first saw it i thought it was a fake..it couldn't possibly be real..but..for the price, and the function, it was perfect.,Not good, because far not remote TV.Near TV only,voice recognition is not available with this remote control so i return the item rest item is good for rest of the things.,Good Remote IR CENSOR AND GOOD BUY. Instead of buying Bluetooth one you can buy this one with affordable price.,ok for emergency , keys are hard and might not work after 6 months but is compatile with tcl android 32 inch tv",3.4,40.38516814152342,0.558,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
B08MVSGXMY,Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings(Grey Blue),"Since I have just started using, I find it a good product.,Good quality,,Very handy, light portable and safe heater. Each rod consumes only 400 Watt of power, so you may take the risk of keeping it on with one rod on for hours together with out the risk of over heating of cable, MCB breakdown or fire. It can be plugged in a five ampere ordinary domestic socket without 15 ampere power supply.,very nice,Like,Reflector is not Stainless Steel make and hence description in the web does not match. However,  I did not return the item as it it is waste of time.,Never buy this product for use,after one week its plastic frame melts itself and make smooky smellOtherwise i am mech. Engg and CROMPTON has been alreay made great name in motors, pumps",3.8,26.078385569292163,0.3612,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters"
B08CYPB15D,HP 805 Black Original Ink Cartridge,"Best Fingerprint Scanner Divice.,Easy to use,Ink cartridges are easy to install. Genuine product with very fine print quality.,SENT A PACKET WITH THE SEAL ALREADY OPENED.AND THE CARTRIDGE FOUND TO BE DUPLICATE/FAULTY/USED ONE.,Compatibility issue,Product is very good but price to high so company take step for cut the price after that sell more and comfortable customers,Not bad,Okay",4.0,51.70783951910656,0.8559,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges"
B00EYW1U68,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),"No complaints till now. Only cons is 1st time connection is Lil messy. Once it connected no need to look back,Value for money (bought it for around 1300/- on sale), quick & easy to install & good coverage.,,bought this as wifi was not working in my room due to placement of router. was very doubtful to buy as it was pricey as per my view but once you buy you can take it with you when you move or shift so it's a forever product. strength of wifi is so good now i can watch lectures. just install app. you can also add or remove people  who uses it. very manageable.,I bought this as a backup extender. Setting it up was a breeze but I faced a silly self-inflicted issue. I entered wrong WiFi password during setup but setup completed as if the connection to the router was successful. When I tried to browse, it showed ""no internet"" connection between the extender and the router. It took me some time to troubleshoot and correct the password. Ideally, the setup process should have highlighted the error and stopped the setup process showing the connection to the router was not successful, it would have saved me some headache to troubleshoot.Extender Coverage:I use the extender to reach a corner of the house about 45ft away from the router where I get sporadic and weak signal (5MBPS). I locate the extender about 30ft away from the router to extend the network and now I get a connection of 20MBPS. It is enough for my work.Speed Test Results:> At the time of testing, my laptop recorded a speed of 90MBPS next to the router.> At the point where I located the extender (30ft away), when directly connected to the router, the laptop recorded a speed of 30MBPS .> At the same point when connected to the extender, the laptop recorded a speed of 27MBPS, only 10% drop (not so bad). 15 feet away from the extender without direct line of sight, the laptop recorded 21MBPS+.Overall, I am satisfied with its performance.,https://m.media-amazon.com/images/I/613f3cGFTwL._SY88.jpg,Good for home use but its Range is like till one room only it can extend, not much, but good one, like my router is in middle passage in my home but its range doesnt come out much without extender , when i started using extender it pulls the Range till this specific room, if your room is one after the other then it wont go till last room .,Extends my wifi signals and does it job very effectively.  Once concern is i have 5g actfiber signal but this gives 2.5 hz only but still managable for tv laptop mobiles etc for home purpose.",4.2,66.84308883219414,0.9846,Computers&Accessories|NetworkingDevices|Repeaters&Extenders
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring","Today only i recieved this watch at first instance it win my heart ....I was using it a whole day and i found some pros and cons of this watchPros# Amoled Display is very bright and nice# Look and design is premium# Bluetooth calling is awesome, speaker is loud and clear . Even my voice is reaching to opposite party very clearly while calling with watch.# calculator features is useful# Multi Functional crown button is easy and useful .. Easily to change theme with just scroll the crown button# play music directly from the watch with the internal storage although its only 128 mb but sufficient to store around 10 songs approx.. song sound quality is also fine# strap quality is good and soft# TWS connecting features is also niceCons# sometimes i found watch is disconnected with my phone  ..not sure why its happened as i have checked only for one day# fingerprints are clearly visible on  Screen Glass .. i have attached the pic for it#Health Tracker are near to accurate but never rely on smartwatch at this price range.i have measure the bp with this watch and with bp machine both results are different... 70-80% accurate only..# AI Voice assistant is not very useful as it only work for mobile when i press the voice assistant button on watch .. like if i give command to set alarm on watch it set alarm on mobile so basically it just a button to wake up google assistant for mobile phone.#Sometimes when you pick call from your mobile phone call automatically transfer to watch and voice started coming from the watch speaker.. which is quite irritating..this must be correct by firmware updates i have purchased it for Rs.3420/- including bank offer . For this price range overall its a good & premium watch ..Its my experience with this watch for just a one dayRest how it work for long run that depends..,Recieved a damaged device at first... Slight gap between display and body from the left side.. but quickly recieved the replacement next day....The replacement was good...Amazon provided great service and delivered replacement in just 16 hours ...so great job amazon..also i live in bangalore.. so the experience might vary from place to place..ProsSmooth enough UIFairly accurate readings on all the sensorsHeartrate BP and spo2Call quality is great for the price.. good speakers and good mic..You can control spotify and soundcloud music too from the watch .and use tws to listen to spotify while controling with the watch... And it is seamless...Display is great ..colors are punchy and bezels are good enough... Not as narrow as crossbeats ignite s4 max but still good enough...Build quality is good but does not feel very premium.. it does feel like a below 5k watch...So you cannot trick anyone that this is a apple watch 😂Strap is not too long as every review mentions.. strap is good enough... Not too comfy..I ordered a metal strap from amazon for my watch and it is amazing...Ui looks much better in person than reviews.. UI is smooth and looks good... Not as good as realme watch 3 pro..But still good for the price..Overall its a good watch for the price of around 3.5k -3.9kAnymore and it is not worth the priceRealme watch 3pro is the best at around this price.. so if you get that in stock and for below 4k then get realme watch 3 pro..Or else for this price segment firebolt visionary is the overall best watch compared to all other watches under 4kConsCall when recieved on watch doesnt stay on tws it switches to watch for some reason..which is oneSteps are a little inaccurate and reads steps even if not walking..so dont rely on step counterBattery life is not great if youre using always on display and calling... Maybe around 3 daysBut otherwise battery stays for over 5 days.Blutooth range is not too good.. and varies from watch to watch.. and also phone to phone.. i get a decent bluetooth range of around 20 ft .. but this is more of a fact than a con..,I write this review after 1 week of using this watch, BP, BPM, SPO2 running and sleep tracking functions are working well, watch speaker is also loud and clear to you and the other callers. The only con is when you want to listen to songs through a watch from a mobile its Bluetooth disconnects automatically again and again, as this fund is not useful for me so ignore it, overall it's a good watch.,Everything is absolutely Greta in this smartwatch.But these things could have been better:. Watch faces- you should have the option to add upto 3-4 watch faces at once from the app rather than one at a time and 10 pre-installed ones. App ui could have been better. DND mode absent. No option to toggle Bluetooth (always on),Before review i would like to appreciate this great strategy to pour out honest reviews from users by giving them bookmyshow voucher.I loved the Touch Screen experience & Amoled screen of the watch, it gives a feel of premium watch. The band of the watch is average & doesn't look premium & i separately ordered a metal band. I am expecting Mobile App improvement from FireBoltt as I don't find it good enough if I compare it with Boat's App for its watches (As I own a Boat smartwatch). Rest Visionary is a good buy & worth the money the only thing which physically is not appealing is the average quality of the band.",4.3,80.22976666088225,0.9995,Electronics|WearableTechnology|SmartWatches
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White","Not too good not too bad,If you have the trust of Amazon basics then go for it. I am writing this review after using it for 18 months. Still as sturdy and durable as the new one.,Nil,Used it for a fortnight till now in my car for mobile charging. Works well.,Not working with Fast Charger , if you are planning to use with normal charger , its pretty good . Product quality too its GOOD.,I'm using this cable since 1 years and currently this cable is running perfectly without any problems.If you want to buy best type-c cable then without thinking buy it.,Does not support display only work to connect network and charging,Good and useful",4.2,58.59421667246796,0.9291,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
B07989VV5K,"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/min, Non-Stick Soleplate (White & Blue)","Nice product,All features are good, but I feel some roughness at bottom while ironing,I bought this iron on 1sept, used it for once in 2 month. Iron stopped working after 2 months. Not worth it,thankyou,Water comes out,  when ironing,Operating is complicated, not easy.,Damaged item i received so i return my product but not responding not good this project heavy heat,Product is just ok.",3.6,44.048268407756844,0.7312,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons"
